make,model,series,available_in_IT,display_name,slug
GMC,Sierra 2500 HD Regular Cab,,True,GMC Sierra 2500 HD Regular Cab,gmc-sierra-2500-hd-regular-cab
GMC,Sierra 2500 Regular Cab,,True,GMC Sierra 2500 Regular Cab,gmc-sierra-2500-regular-cab
GMC,Sierra 3500 Crew Cab,,True,GMC Sierra 3500 Crew Cab,gmc-sierra-3500-crew-cab
GMC,Sierra 3500 Extended Cab,,True,GMC Sierra 3500 Extended Cab,gmc-sierra-3500-extended-cab
GMC,Sierra 3500 HD Crew Cab,,True,GMC Sierra 3500 HD Crew Cab,gmc-sierra-3500-hd-crew-cab
GMC,Sierra 3500 HD Double Cab,,True,GMC Sierra 3500 HD Double Cab,gmc-sierra-3500-hd-double-cab
GMC,Sierra 3500 HD Extended Cab,,True,GMC Sierra 3500 HD Extended Cab,gmc-sierra-3500-hd-extended-cab
GMC,Sierra 3500 HD Regular Cab,,True,GMC Sierra 3500 HD Regular Cab,gmc-sierra-3500-hd-regular-cab
GMC,Sierra 3500 Regular Cab,,True,GMC Sierra 3500 Regular Cab,gmc-sierra-3500-regular-cab
GMC,Sonoma Club Cab,,True,GMC Sonoma Club Cab,gmc-sonoma-club-cab
GMC,Sonoma Club Coupe Cab,,True,GMC Sonoma Club Coupe Cab,gmc-sonoma-club-coupe-cab
GMC,Sonoma Crew Cab,,True,GMC Sonoma Crew Cab,gmc-sonoma-crew-cab
GMC,Sonoma Extended Cab,,True,GMC Sonoma Extended Cab,gmc-sonoma-extended-cab
GMC,Sonoma Regular Cab,,True,GMC Sonoma Regular Cab,gmc-sonoma-regular-cab
GMC,Terrain,,True,GMC Terrain,gmc-terrain
GMC,Vandura 1500,,True,GMC Vandura 1500,gmc-vandura-1500
GMC,Vandura 2500,,True,GMC Vandura 2500,gmc-vandura-2500
GMC,Vandura 3500,,True,GMC Vandura 3500,gmc-vandura-3500
GMC,Vandura G1500,,True,GMC Vandura G1500,gmc-vandura-g1500
GMC,Vandura G2500,,True,GMC Vandura G2500,gmc-vandura-g2500
GMC,Vandura G3500,,True,GMC Vandura G3500,gmc-vandura-g3500
GMC,Yukon,,True,GMC Yukon,gmc-yukon
GMC,Yukon Denali,,True,GMC Yukon Denali,gmc-yukon-denali
GMC,Yukon XL,,True,GMC Yukon XL,gmc-yukon-xl
GMC,Yukon XL 1500,,True,GMC Yukon XL 1500,gmc-yukon-xl-1500
GMC,Yukon XL 2500,,True,GMC Yukon XL 2500,gmc-yukon-xl-2500
Genesis,Electrified G80,,True,Genesis Electrified G80,genesis-electrified-g80
Genesis,G70,,True,Genesis G70,genesis-g70
Genesis,G80,,True,Genesis G80,genesis-g80
Genesis,G90,,True,Genesis G90,genesis-g90
Genesis,GV60,,True,Genesis GV60,genesis-gv60
Genesis,GV70,,True,Genesis GV70,genesis-gv70
Genesis,GV80,,True,Genesis GV80,genesis-gv80
Geo,Storm,,True,Geo Storm,geo-storm
HUMMER,H1,,True,HUMMER H1,hummer-h1
HUMMER,H2,,True,HUMMER H2,hummer-h2
HUMMER,H3,,True,HUMMER H3,hummer-h3
HUMMER,H3T,,True,HUMMER H3T,hummer-h3t
Honda,Accord,,True,Honda Accord,honda-accord
Honda,Accord Crosstour,,True,Honda Accord Crosstour,honda-accord-crosstour
Honda,Accord Hybrid,,True,Honda Accord Hybrid,honda-accord-hybrid
Honda,CR-V,,True,Honda CR-V,honda-cr-v
Honda,CR-V Hybrid,,True,Honda CR-V Hybrid,honda-cr-v-hybrid
Honda,CR-Z,,True,Honda CR-Z,honda-cr-z
Honda,Civic,,True,Honda Civic,honda-civic
Honda,Civic Type R,,True,Honda Civic Type R,honda-civic-type-r
Honda,Clarity Electric,,True,Honda Clarity Electric,honda-clarity-electric
Honda,Clarity Fuel Cell,,True,Honda Clarity Fuel Cell,honda-clarity-fuel-cell
Honda,Clarity Plug-in Hybrid,,True,Honda Clarity Plug-in Hybrid,honda-clarity-plug-in-hybrid
Honda,Crosstour,,True,Honda Crosstour,honda-crosstour
Honda,Element,,True,Honda Element,honda-element
Honda,Fit,,True,Honda Fit,honda-fit
Honda,HR-V,,True,Honda HR-V,honda-hr-v
Honda,Insight,,True,Honda Insight,honda-insight
Honda,Odyssey,,True,Honda Odyssey,honda-odyssey
Honda,Passport,,True,Honda Passport,honda-passport
Honda,Pilot,,True,Honda Pilot,honda-pilot
Honda,Prelude,,True,Honda Prelude,honda-prelude
Honda,Prologue,,True,Honda Prologue,honda-prologue
Honda,Ridgeline,,True,Honda Ridgeline,honda-ridgeline
Honda,S2000,,True,Honda S2000,honda-s2000
Honda,del Sol,,True,Honda del Sol,honda-del-sol
Hyundai,Accent,,True,Hyundai Accent,hyundai-accent
Hyundai,Azera,,True,Hyundai Azera,hyundai-azera
Hyundai,Elantra,,True,Hyundai Elantra,hyundai-elantra
Hyundai,Elantra GT,,True,Hyundai Elantra GT,hyundai-elantra-gt
Hyundai,Elantra Hybrid,,True,Hyundai Elantra Hybrid,hyundai-elantra-hybrid
Hyundai,Elantra N,,True,Hyundai Elantra N,hyundai-elantra-n
Hyundai,Entourage,,True,Hyundai Entourage,hyundai-entourage
Hyundai,Equus,,True,Hyundai Equus,hyundai-equus
Hyundai,Excel,,True,Hyundai Excel,hyundai-excel
Hyundai,Genesis,,True,Hyundai Genesis,hyundai-genesis
Hyundai,Genesis Coupe,,True,Hyundai Genesis Coupe,hyundai-genesis-coupe
Hyundai,IONIQ 5,,True,Hyundai IONIQ 5,hyundai-ioniq-5
Hyundai,Ioniq Electric,,True,Hyundai Ioniq Electric,hyundai-ioniq-electric
Hyundai,Ioniq Hybrid,,True,Hyundai Ioniq Hybrid,hyundai-ioniq-hybrid
